2020/10/5,2330,42:19.2,1,5,5,0,0,428,2212,428,90,427.5,20,427,68,426.5,40,426,100,428.5,493,429,173,429.5,1,430,48,430.5,5
2020/10/5,2330,42:24.2,1,5,5,0,0,428,2212,428,90,427.5,20,427,68,426.5,41,426,101,428.5,493,429,173,429.5,1,430,48,430.5,5
2020/10/5,2330,42:29.2,1,5,5,0,0,428,2213,428,98,427.5,20,427,68,426.5,41,426,102,428.5,493,429,173,429.5,1,430,48,430.5,5
2020/10/5,2330,42:34.3,1,5,5,0,0,428,2213,428,98,427.5,20,427,68,426.5,41,426,103,428.5,493,429,173,429.5,1,430,48,430.5,5
2020/10/5,2330,42:39.3,1,5,5,0,0,428,2213,428,99,427.5,20,427,68,426.5,41,426,104,428.5,493,429,173,429.5,1,430,48,430.5,5
2020/10/5,2330,42:44.3,1,5,5,0,0,428,2213,428,100,427.5,20,427,68,426.5,41,426,104,428.5,493,429,173,429.5,1,430,48,430.5,5
2020/10/5,2330,42:49.3,1,5,5,0,0,428,2213,428,99,427.5,20,427,68,426.5,43,426,105,428.5,493,429,173,429.5,1,430,48,430.5,5
2020/10/5,2330,42:54.3,1,5,5,0,0,428,2213,428,104,427.5,20,427,68,426.5,43,426,105,428.5,493,429,173,429.5,1,430,48,430.5,5
2020/10/5,2330,42:59.3,1,5,5,0,0,428,2213,428,112,427.5,20,427,68,426.5,43,426,108,428.5,493,429,173,429.5,1,430,51,430.5,5
2020/10/5,2330,43:04.3,1,5,5,0,0,428,2213,428,121,427.5,20,427,67,426.5,43,426,110,428.5,493,429,173,429.5,1,430,51,430.5,5
2020/10/5,2330,43:09.4,1,5,5,0,0,428,2213,428,123,427.5,20,427,67,426.5,43,426,110,428.5,493,429,173,429.5,1,430,51,430.5,5
2020/10/5,2330,43:14.4,1,5,5,0,0,428,2214,428,125,427.5,20,427,68,426.5,43,426,110,428.5,493,429,173,429.5,1,430,51,430.5,5
2020/10/5,2330,43:19.4,1,5,5,0,0,428,2215,428,132,427.5,20,427,68,426.5,43,426,112,428.5,493,429,173,429.5,1,430,51,430.5,5
2020/10/5,2330,43:24.4,1,5,5,0,0,428,2215,428,133,427.5,20,427,68,426.5,43,426,115,428.5,493,429,173,429.5,1,430,51,430.5,5
2020/10/5,2330,43:29.4,1,5,5,0,0,428,2167,428,181,427.5,20,427,68,426.5,43,426,115,428.5,493,429,173,429.5,1,430,52,430.5,5
2020/10/5,2330,43:34.4,1,5,5,0,0,428,2157,428,196,427.5,20,427,68,426.5,43,426,116,428.5,493,429,173,429.5,1,430,52,430.5,5
2020/10/5,2330,43:39.5,1,5,5,0,0,428,2155,428,200,427.5,20,427,68,426.5,43,426,119,428.5,493,429,173,429.5,1,430,52,430.5,5
2020/10/5,2330,43:44.5,1,5,5,0,0,428,2154,428,204,427.5,21,427,71,426.5,43,426,120,428.5,493,429,173,429.5,1,430,52,430.5,5
2020/10/5,2330,43:49.6,1,5,5,0,0,428,2153,428,206,427.5,21,427,71,426.5,43,426,118,428.5,493,429,173,429.5,1,430,52,430.5,5
2020/10/5,2330,43:54.6,1,5,5,0,0,428,2153,428,208,427.5,24,427,76,426.5,49,426,123,428.5,493,429,173,429.5,1,430,52,430.5,5
2020/10/5,2330,43:59.6,1,5,5,0,0,428,2153,428,189,427.5,30,427,76,426.5,50,426,124,428.5,493,429,173,429.5,1,430,52,430.5,5
2020/10/5,2330,44:04.7,1,5,5,0,0,428,2157,428,195,427.5,30,427,76,426.5,50,426,129,428.5,493,429,173,429.5,1,430,52,430.5,5
2020/10/5,2330,44:09.7,1,5,5,0,0,428,2158,428,190,427.5,30,427,76,426.5,50,426,129,428.5,493,429,173,429.5,1,430,52,430.5,5
2020/10/5,2330,44:14.7,1,5,5,0,0,428,2159,428,212,427.5,30,427,76,426.5,50,426,131,428.5,493,429,173,429.5,1,430,52,430.5,5
